Online Q: 0.3210240602493286 , fixed Q: 1.522171974182129
Online Q: 0.3101356327533722 , fixed Q: 1.6166820526123047
Online Q: 0.33453309535980225 , fixed Q: 1.4945385456085205
Online Q: 0.32618045806884766 , fixed Q: 1.424582839012146
Online Q: 0.33109986782073975 , fixed Q: 1.4925771951675415
Online Q: 0.32242894172668457 , fixed Q: 1.5014441013336182
start evaluate
------------------------------------------------------------
Num steps: 415000  return: -21.0
------------------------------------------------------------
Online Q: 0.32828742265701294 , fixed Q: 1.4301466941833496
Online Q: 0.3115265667438507 , fixed Q: 1.4598878622055054
Online Q: 0.32351574301719666 , fixed Q: 1.4397553205490112
Online Q: 0.3217828869819641 , fixed Q: 1.494713544845581
Online Q: 0.3229566216468811 , fixed Q: 1.428745150566101
Online Q: 0.317163348197937 , fixed Q: 1.4744043350219727
Online Q: 0.32195985317230225 , fixed Q: 1.4334748983383179
Online Q: 0.3221304416656494 , fixed Q: 1.5502917766571045
Online Q: 0.3219677805900574 , fixed Q: 1.3988137245178223
Online Q: 0.31155577301979065 , fixed Q: 1.5100300312042236
Online Q: 0.3219675123691559 , fixed Q: 1.4617390632629395
Online Q: 0.31487327814102173 , fixed Q: 1.4662643671035767
Online Q: 0.32324838638305664 , fixed Q: 1.4081270694732666
Online Q: 0.3153543472290039 , fixed Q: 1.3928450345993042
Online Q: 0.31769227981567383 , fixed Q: 1.3823018074035645
Online Q: 0.32184433937072754 , fixed Q: 1.5323406457901
Online Q: 0.3401338458061218 , fixed Q: 1.483254075050354
Online Q: 0.3284481167793274 , fixed Q: 1.3916730880737305
Online Q: 0.3170069456100464 , fixed Q: 1.4136645793914795
Online Q: 0.3164719343185425 , fixed Q: 1.4225918054580688
Online Q: 0.33497530221939087 , fixed Q: 1.3914082050323486
Online Q: 0.318611741065979 , fixed Q: 1.4724010229110718
Online Q: 0.32033511996269226 , fixed Q: 1.472853183746338
Online Q: 0.3263724148273468 , fixed Q: 1.4361135959625244
Online Q: 0.32184550166130066 , fixed Q: 1.525889277458191
Online Q: 0.3195149898529053 , fixed Q: 1.5251747369766235
Online Q: 0.3358984589576721 , fixed Q: 1.4852573871612549
Online Q: 0.3202449083328247 , fixed Q: 1.4411735534667969
Online Q: 0.3290896415710449 , fixed Q: 1.3959951400756836
Online Q: 0.32231950759887695 , fixed Q: 1.487963080406189
Online Q: 0.3264968693256378 , fixed Q: 1.5022950172424316
Online Q: 0.3264002501964569 , fixed Q: 1.4532921314239502
Online Q: 0.3120768964290619 , fixed Q: 1.519279956817627
Online Q: 0.31500542163848877 , fixed Q: 1.517045259475708
Online Q: 0.3227536678314209 , fixed Q: 1.5140445232391357
Online Q: 0.32194483280181885 , fixed Q: 1.3970451354980469
Online Q: 0.32475745677948 , fixed Q: 1.4091501235961914
Online Q: 0.32008108496665955 , fixed Q: 1.4494364261627197
Online Q: 0.33390945196151733 , fixed Q: 1.4850201606750488
Online Q: 0.31544435024261475 , fixed Q: 1.3695061206817627
Online Q: 0.32023799419403076 , fixed Q: 1.4497668743133545
Online Q: 0.32704538106918335 , fixed Q: 1.3999621868133545
Online Q: 0.3249477744102478 , fixed Q: 1.5179744958877563
Online Q: 0.3240548372268677 , fixed Q: 1.5217764377593994
Online Q: 0.32108762860298157 , fixed Q: 1.4961802959442139
Online Q: 0.3234463930130005 , fixed Q: 1.4037396907806396
Online Q: 0.32816338539123535 , fixed Q: 1.5087451934814453
Online Q: 0.3240739107131958 , fixed Q: 1.5337809324264526
Online Q: 0.3272990584373474 , fixed Q: 1.4239177703857422
Online Q: 0.3371257781982422 , fixed Q: 1.5264850854873657
start evaluate
------------------------------------------------------------
Num steps: 420000  return: -21.0
------------------------------------------------------------
Online Q: 0.341530442237854 , fixed Q: 1.4571152925491333
Online Q: 0.33092376589775085 , fixed Q: 1.469577431678772
Online Q: 0.3414213955402374 , fixed Q: 1.4755902290344238
Online Q: 0.34288468956947327 , fixed Q: 1.468604564666748
Online Q: 0.3317211866378784 , fixed Q: 1.4056544303894043
Online Q: 0.33214807510375977 , fixed Q: 1.4670953750610352
Online Q: 0.33050891757011414 , fixed Q: 1.4555692672729492
Online Q: 0.3414612412452698 , fixed Q: 1.5328216552734375
Online Q: 0.3330261707305908 , fixed Q: 1.28575599193573
Online Q: 0.3377234935760498 , fixed Q: 1.474602222442627
Online Q: 0.3399849534034729 , fixed Q: 1.487342119216919
Online Q: 0.34020736813545227 , fixed Q: 1.492460012435913
Online Q: 0.34368565678596497 , fixed Q: 1.5571377277374268
Online Q: 0.3392046391963959 , fixed Q: 1.54789137840271
Online Q: 0.33985477685928345 , fixed Q: 1.4614202976226807
Online Q: 0.3399032950401306 , fixed Q: 1.4917280673980713
Online Q: 0.33812153339385986 , fixed Q: 1.3864398002624512
Online Q: 0.34665265679359436 , fixed Q: 1.5474568605422974
Online Q: 0.3454422354698181 , fixed Q: 1.5265514850616455
Online Q: 0.3358965218067169 , fixed Q: 1.5509651899337769
Online Q: 0.3338649570941925 , fixed Q: 1.5572105646133423
Online Q: 0.3280186057090759 , fixed Q: 1.4949225187301636
Online Q: 0.338398277759552 , fixed Q: 1.5439424514770508
Online Q: 0.35040149092674255 , fixed Q: 1.4417219161987305
Online Q: 0.33478397130966187 , fixed Q: 1.4820835590362549
Online Q: 0.3349960744380951 , fixed Q: 1.4956209659576416
Online Q: 0.3326233923435211 , fixed Q: 1.3989744186401367
Online Q: 0.33786144852638245 , fixed Q: 1.3549479246139526
Online Q: 0.33408305048942566 , fixed Q: 1.3638042211532593
Online Q: 0.3255012035369873 , fixed Q: 1.57294762134552
Online Q: 0.3615323007106781 , fixed Q: 1.481705904006958
Online Q: 0.33796072006225586 , fixed Q: 1.4789369106292725
Online Q: 0.3300076723098755 , fixed Q: 1.4476335048675537
Online Q: 0.34664905071258545 , fixed Q: 1.4843997955322266
Online Q: 0.33119234442710876 , fixed Q: 1.4784272909164429
Online Q: 0.35561633110046387 , fixed Q: 1.3621201515197754
Online Q: 0.3320712149143219 , fixed Q: 1.5155576467514038
Online Q: 0.3430477976799011 , fixed Q: 1.4363709688186646
Online Q: 0.3351595997810364 , fixed Q: 1.5297539234161377
Online Q: 0.34076279401779175 , fixed Q: 1.484375
Online Q: 0.33064424991607666 , fixed Q: 1.5021181106567383
Online Q: 0.3436056971549988 , fixed Q: 1.4327189922332764
Online Q: 0.3317370116710663 , fixed Q: 1.4638864994049072
Online Q: 0.32891160249710083 , fixed Q: 1.462801218032837
Online Q: 0.3316608667373657 , fixed Q: 1.415001392364502
Online Q: 0.3338126540184021 , fixed Q: 1.4379785060882568
Online Q: 0.33555108308792114 , fixed Q: 1.5044631958007812
Online Q: 0.34427398443222046 , fixed Q: 1.3317513465881348
Online Q: 0.34655559062957764 , fixed Q: 1.5162535905838013
Online Q: 0.34720849990844727 , fixed Q: 1.5133578777313232
start evaluate
------------------------------------------------------------
Num steps: 425000  return: -21.0
------------------------------------------------------------
Online Q: 0.3363550901412964 , fixed Q: 1.3624866008758545
Online Q: 0.33202773332595825 , fixed Q: 1.444561243057251
Online Q: 0.331033855676651 , fixed Q: 1.6089237928390503
Online Q: 0.3356674313545227 , fixed Q: 1.5066251754760742
Online Q: 0.3475848436355591 , fixed Q: 1.4795658588409424
Online Q: 0.3565981090068817 , fixed Q: 1.4435083866119385
Online Q: 0.3435150384902954 , fixed Q: 1.4332690238952637
Online Q: 0.3272540867328644 , fixed Q: 1.5095906257629395
Online Q: 0.3304064869880676 , fixed Q: 1.4707722663879395
Online Q: 0.3297913074493408 , fixed Q: 1.3852680921554565
Online Q: 0.3500971496105194 , fixed Q: 1.4295628070831299
Online Q: 0.3365855813026428 , fixed Q: 1.5325586795806885
Online Q: 0.34067797660827637 , fixed Q: 1.4717040061950684
Online Q: 0.32449203729629517 , fixed Q: 1.4130929708480835
Online Q: 0.3464301824569702 , fixed Q: 1.4050071239471436
Online Q: 0.32517117261886597 , fixed Q: 1.4945971965789795
Online Q: 0.33833062648773193 , fixed Q: 1.4460251331329346
Online Q: 0.34066808223724365 , fixed Q: 1.5840551853179932
Online Q: 0.33569246530532837 , fixed Q: 1.528056263923645
Online Q: 0.3444325923919678 , fixed Q: 1.3953042030334473
Online Q: 0.33456122875213623 , fixed Q: 1.438612699508667
Online Q: 0.3336678147315979 , fixed Q: 1.4778800010681152
Online Q: 0.33285266160964966 , fixed Q: 1.3877975940704346
Online Q: 0.3517640233039856 , fixed Q: 1.4940637350082397
Online Q: 0.336443692445755 , fixed Q: 1.4656181335449219
Online Q: 0.3364475965499878 , fixed Q: 1.4796578884124756
Online Q: 0.3332892656326294 , fixed Q: 1.5133122205734253
Online Q: 0.33095890283584595 , fixed Q: 1.4479628801345825
Online Q: 0.3361837565898895 , fixed Q: 1.5234310626983643
Online Q: 0.33889421820640564 , fixed Q: 1.3969144821166992
Online Q: 0.3324947953224182 , fixed Q: 1.562839150428772
Online Q: 0.3448091745376587 , fixed Q: 1.4760594367980957
Online Q: 0.3407523036003113 , fixed Q: 1.4182238578796387
Online Q: 0.3366990089416504 , fixed Q: 1.4419372081756592
Online Q: 0.3390626311302185 , fixed Q: 1.4944623708724976
Online Q: 0.35088807344436646 , fixed Q: 1.5314459800720215
Online Q: 0.3371312618255615 , fixed Q: 1.437266230583191
Online Q: 0.33233311772346497 , fixed Q: 1.3983473777770996
Online Q: 0.34327054023742676 , fixed Q: 1.5201607942581177
Online Q: 0.3425478935241699 , fixed Q: 1.529341697692871
Online Q: 0.3243430256843567 , fixed Q: 1.4109398126602173
Online Q: 0.34513717889785767 , fixed Q: 1.435806155204773
Online Q: 0.33315104246139526 , fixed Q: 1.5892176628112793
Online Q: 0.34900379180908203 , fixed Q: 1.386245608329773
Online Q: 0.33567139506340027 , fixed Q: 1.4624834060668945
Online Q: 0.3285320997238159 , fixed Q: 1.4863917827606201
Online Q: 0.33872872591018677 , fixed Q: 1.471239447593689
Online Q: 0.34321168065071106 , fixed Q: 1.5236248970031738
Online Q: 0.34069907665252686 , fixed Q: 1.4504003524780273
Online Q: 0.3353806734085083 , fixed Q: 1.4274516105651855
start evaluate
------------------------------------------------------------
Num steps: 430000  return: -21.0
------------------------------------------------------------
Online Q: 0.3518625497817993 , fixed Q: 1.5299789905548096
Online Q: 0.35441139340400696 , fixed Q: 1.6142432689666748
Online Q: 0.33951544761657715 , fixed Q: 1.4321255683898926
Online Q: 0.33519262075424194 , fixed Q: 1.5517364740371704
Online Q: 0.350669264793396 , fixed Q: 1.4839568138122559
Online Q: 0.35491496324539185 , fixed Q: 1.5790379047393799
Online Q: 0.3430290222167969 , fixed Q: 1.5750845670700073
Online Q: 0.35440850257873535 , fixed Q: 1.4049303531646729
Online Q: 0.3649209141731262 , fixed Q: 1.4927630424499512
Online Q: 0.35485538840293884 , fixed Q: 1.5382906198501587
Online Q: 0.34475061297416687 , fixed Q: 1.3860961198806763
Online Q: 0.3559024930000305 , fixed Q: 1.5036320686340332
Online Q: 0.36603665351867676 , fixed Q: 1.4160292148590088
Online Q: 0.3519553542137146 , fixed Q: 1.460796594619751
Online Q: 0.34424492716789246 , fixed Q: 1.469180941581726
Online Q: 0.3465007245540619 , fixed Q: 1.5024486780166626
Online Q: 0.3486359119415283 , fixed Q: 1.335677981376648
Online Q: 0.3548075258731842 , fixed Q: 1.4858651161193848
Online Q: 0.34391850233078003 , fixed Q: 1.4428136348724365
Online Q: 0.34776967763900757 , fixed Q: 1.4387599229812622
Online Q: 0.363748699426651 , fixed Q: 1.430159091949463
Online Q: 0.3427736163139343 , fixed Q: 1.436139702796936
Online Q: 0.35156381130218506 , fixed Q: 1.4354965686798096
Online Q: 0.33686164021492004 , fixed Q: 1.3875761032104492
Online Q: 0.34311264753341675 , fixed Q: 1.3976914882659912
Online Q: 0.3584960699081421 , fixed Q: 1.5314421653747559
Online Q: 0.36526739597320557 , fixed Q: 1.479453444480896
Online Q: 0.3449521064758301 , fixed Q: 1.3571274280548096
Online Q: 0.34514880180358887 , fixed Q: 1.4671897888183594
Online Q: 0.34359294176101685 , fixed Q: 1.3881702423095703
Online Q: 0.3491312563419342 , fixed Q: 1.5142600536346436
Online Q: 0.3429919183254242 , fixed Q: 1.4625763893127441
Online Q: 0.3573361039161682 , fixed Q: 1.5418071746826172
Online Q: 0.33913615345954895 , fixed Q: 1.5041309595108032
Online Q: 0.3583330512046814 , fixed Q: 1.4422247409820557
Online Q: 0.33523017168045044 , fixed Q: 1.4767875671386719
Online Q: 0.3535301685333252 , fixed Q: 1.4534211158752441
Online Q: 0.352530300617218 , fixed Q: 1.3947105407714844
Online Q: 0.33600160479545593 , fixed Q: 1.3513822555541992
Online Q: 0.34733936190605164 , fixed Q: 1.4591714143753052
Online Q: 0.3360763490200043 , fixed Q: 1.4741839170455933
Online Q: 0.34353309869766235 , fixed Q: 1.438143014907837
Online Q: 0.33763575553894043 , fixed Q: 1.4615399837493896
Online Q: 0.3449517488479614 , fixed Q: 1.5222408771514893
Online Q: 0.3440660238265991 , fixed Q: 1.4222673177719116
Online Q: 0.34825730323791504 , fixed Q: 1.4622106552124023
Online Q: 0.34834760427474976 , fixed Q: 1.6023478507995605
Online Q: 0.347011923789978 , fixed Q: 1.4802188873291016
Online Q: 0.33972859382629395 , fixed Q: 1.4993377923965454
Online Q: 0.34702593088150024 , fixed Q: 1.411647081375122
start evaluate
------------------------------------------------------------
Num steps: 435000  return: -21.0
------------------------------------------------------------
Online Q: 0.34650492668151855 , fixed Q: 1.519119143486023
Online Q: 0.3465349078178406 , fixed Q: 1.391683578491211
Online Q: 0.3360433578491211 , fixed Q: 1.4676921367645264
Online Q: 0.3417181372642517 , fixed Q: 1.4358093738555908
Online Q: 0.3434014916419983 , fixed Q: 1.4804316759109497
Online Q: 0.3536352217197418 , fixed Q: 1.5032777786254883
Online Q: 0.33735454082489014 , fixed Q: 1.467373013496399
Online Q: 0.35466283559799194 , fixed Q: 1.4500120878219604
Online Q: 0.34535300731658936 , fixed Q: 1.405947208404541
Online Q: 0.3474622964859009 , fixed Q: 1.3439881801605225
Online Q: 0.34897932410240173 , fixed Q: 1.5567553043365479
Online Q: 0.3422067165374756 , fixed Q: 1.4239778518676758
Online Q: 0.35549670457839966 , fixed Q: 1.4863208532333374
Online Q: 0.3386496305465698 , fixed Q: 1.5062191486358643
Online Q: 0.3524600565433502 , fixed Q: 1.4963974952697754
Online Q: 0.33474233746528625 , fixed Q: 1.4403090476989746
Online Q: 0.34417474269866943 , fixed Q: 1.5805046558380127
Online Q: 0.3573843240737915 , fixed Q: 1.5010381937026978
Online Q: 0.3486522436141968 , fixed Q: 1.4275364875793457
Online Q: 0.35779881477355957 , fixed Q: 1.4309083223342896
Online Q: 0.3459761142730713 , fixed Q: 1.392742395401001
Online Q: 0.3502105176448822 , fixed Q: 1.484968900680542
Online Q: 0.3456917703151703 , fixed Q: 1.411393642425537
Online Q: 0.343201607465744 , fixed Q: 1.55997896194458
Online Q: 0.3539445996284485 , fixed Q: 1.5416375398635864
Online Q: 0.3373327851295471 , fixed Q: 1.4372000694274902
Online Q: 0.35986921191215515 , fixed Q: 1.4718821048736572
Online Q: 0.3447508215904236 , fixed Q: 1.4593372344970703
Online Q: 0.36918824911117554 , fixed Q: 1.4662184715270996
Online Q: 0.3477775454521179 , fixed Q: 1.489549160003662
Online Q: 0.3433833718299866 , fixed Q: 1.5088684558868408
Online Q: 0.35516297817230225 , fixed Q: 1.4264435768127441
Online Q: 0.349437952041626 , fixed Q: 1.489631175994873
Online Q: 0.3444932699203491 , fixed Q: 1.4573447704315186
Online Q: 0.3450830578804016 , fixed Q: 1.493560791015625
Online Q: 0.33946651220321655 , fixed Q: 1.51357102394104
Online Q: 0.34894266724586487 , fixed Q: 1.522247314453125
Online Q: 0.35061436891555786 , fixed Q: 1.4249815940856934
Online Q: 0.3510516285896301 , fixed Q: 1.4962830543518066
Online Q: 0.33645379543304443 , fixed Q: 1.460721492767334
Online Q: 0.3335217833518982 , fixed Q: 1.5317485332489014
Online Q: 0.33487069606781006 , fixed Q: 1.5275810956954956
Online Q: 0.3527015447616577 , fixed Q: 1.4907410144805908
Online Q: 0.3465118110179901 , fixed Q: 1.4115345478057861
Online Q: 0.35579532384872437 , fixed Q: 1.5122454166412354
Online Q: 0.35103750228881836 , fixed Q: 1.4490752220153809
Online Q: 0.3486245274543762 , fixed Q: 1.473008632659912
Online Q: 0.3489997386932373 , fixed Q: 1.5190445184707642
Online Q: 0.34525561332702637 , fixed Q: 1.6051833629608154
Online Q: 0.3538530468940735 , fixed Q: 1.5001451969146729
start evaluate
------------------------------------------------------------
Num steps: 440000  return: -21.0
------------------------------------------------------------
Online Q: 0.36208435893058777 , fixed Q: 1.3861950635910034
Online Q: 0.35296475887298584 , fixed Q: 1.428056240081787
Online Q: 0.36734750866889954 , fixed Q: 1.4079113006591797
Online Q: 0.3680300712585449 , fixed Q: 1.4353437423706055
Online Q: 0.3660905361175537 , fixed Q: 1.5047173500061035
Online Q: 0.3651278614997864 , fixed Q: 1.4975816011428833
Online Q: 0.3807139992713928 , fixed Q: 1.5392024517059326
Online Q: 0.3517514169216156 , fixed Q: 1.4446297883987427
Online Q: 0.36410874128341675 , fixed Q: 1.3675765991210938
Online Q: 0.36441320180892944 , fixed Q: 1.527522325515747
Online Q: 0.34748575091362 , fixed Q: 1.4184849262237549
Online Q: 0.3630703091621399 , fixed Q: 1.5174131393432617
Online Q: 0.3654923141002655 , fixed Q: 1.4246670007705688
Online Q: 0.3736010789871216 , fixed Q: 1.4768844842910767
Online Q: 0.35817381739616394 , fixed Q: 1.5192071199417114
Online Q: 0.35520070791244507 , fixed Q: 1.4610388278961182
Online Q: 0.3526535928249359 , fixed Q: 1.3863272666931152
Online Q: 0.37042611837387085 , fixed Q: 1.5449941158294678
Online Q: 0.36107271909713745 , fixed Q: 1.4211126565933228
Online Q: 0.38677337765693665 , fixed Q: 1.484140157699585
Online Q: 0.3515518307685852 , fixed Q: 1.4726922512054443
Online Q: 0.36114025115966797 , fixed Q: 1.3814311027526855
Online Q: 0.3575771152973175 , fixed Q: 1.4192620515823364
Online Q: 0.35937345027923584 , fixed Q: 1.481416940689087
Online Q: 0.366513729095459 , fixed Q: 1.3769917488098145
Online Q: 0.360113263130188 , fixed Q: 1.4634867906570435
Online Q: 0.36835354566574097 , fixed Q: 1.5249414443969727
Online Q: 0.3520893454551697 , fixed Q: 1.511355996131897
Online Q: 0.35301756858825684 , fixed Q: 1.4560402631759644
Online Q: 0.36678630113601685 , fixed Q: 1.4226226806640625
Online Q: 0.3627038598060608 , fixed Q: 1.5703479051589966
Online Q: 0.36549994349479675 , fixed Q: 1.504122018814087
Online Q: 0.3698410391807556 , fixed Q: 1.4721736907958984
Online Q: 0.3615603446960449 , fixed Q: 1.3856086730957031
Online Q: 0.3644101023674011 , fixed Q: 1.4510451555252075
Online Q: 0.37461888790130615 , fixed Q: 1.4327629804611206
Online Q: 0.34408026933670044 , fixed Q: 1.5223053693771362
Online Q: 0.3696460723876953 , fixed Q: 1.5512511730194092
Online Q: 0.362679123878479 , fixed Q: 1.4321610927581787
Online Q: 0.3499893546104431 , fixed Q: 1.4175891876220703
Online Q: 0.3585124611854553 , fixed Q: 1.4761295318603516
Online Q: 0.3678078055381775 , fixed Q: 1.5054121017456055
Online Q: 0.3578840494155884 , fixed Q: 1.4649739265441895
Online Q: 0.35504525899887085 , fixed Q: 1.3699672222137451
Online Q: 0.3614605665206909 , fixed Q: 1.5500575304031372
Online Q: 0.37379056215286255 , fixed Q: 1.4028925895690918
Online Q: 0.34920427203178406 , fixed Q: 1.4135096073150635
Online Q: 0.35828328132629395 , fixed Q: 1.5169228315353394
Online Q: 0.3755689859390259 , fixed Q: 1.4646375179290771
Online Q: 0.3672195076942444 , fixed Q: 1.3473451137542725
start evaluate
------------------------------------------------------------
Num steps: 445000  return: -21.0
------------------------------------------------------------
Online Q: 0.3594282567501068 , fixed Q: 1.4815007448196411
Online Q: 0.3608129918575287 , fixed Q: 1.4249064922332764
Online Q: 0.3695608377456665 , fixed Q: 1.5599169731140137
Online Q: 0.38114994764328003 , fixed Q: 1.523970365524292
Online Q: 0.3518771827220917 , fixed Q: 1.5025542974472046
Online Q: 0.3572123944759369 , fixed Q: 1.4239137172698975
Online Q: 0.3649362623691559 , fixed Q: 1.3779761791229248
Online Q: 0.3718075156211853 , fixed Q: 1.4718120098114014
Online Q: 0.37321943044662476 , fixed Q: 1.3967374563217163
Online Q: 0.35172751545906067 , fixed Q: 1.3841346502304077
Online Q: 0.35751330852508545 , fixed Q: 1.5167030096054077
Online Q: 0.35901761054992676 , fixed Q: 1.4160479307174683
Online Q: 0.3609493672847748 , fixed Q: 1.4896953105926514
Online Q: 0.35524338483810425 , fixed Q: 1.4657654762268066
Online Q: 0.3591346740722656 , fixed Q: 1.3999135494232178
Online Q: 0.37241700291633606 , fixed Q: 1.527497410774231
Online Q: 0.3613015115261078 , fixed Q: 1.5203880071640015
Online Q: 0.3505397439002991 , fixed Q: 1.5628330707550049
Online Q: 0.3618926405906677 , fixed Q: 1.3646059036254883
Online Q: 0.36563345789909363 , fixed Q: 1.4403982162475586
Online Q: 0.357652872800827 , fixed Q: 1.4852466583251953
Online Q: 0.358435720205307 , fixed Q: 1.4625415802001953
Online Q: 0.3551381826400757 , fixed Q: 1.467551350593567
Online Q: 0.3668373227119446 , fixed Q: 1.5430192947387695
Online Q: 0.35501718521118164 , fixed Q: 1.3886830806732178
Online Q: 0.3674752116203308 , fixed Q: 1.4520615339279175
Online Q: 0.3524945080280304 , fixed Q: 1.5077462196350098
Online Q: 0.3638525903224945 , fixed Q: 1.5090528726577759
Online Q: 0.37029483914375305 , fixed Q: 1.4858070611953735
Online Q: 0.35446566343307495 , fixed Q: 1.5296489000320435
Online Q: 0.3663923740386963 , fixed Q: 1.485865592956543
Online Q: 0.3504166603088379 , fixed Q: 1.5125126838684082
Online Q: 0.3616998493671417 , fixed Q: 1.471610188484192
Online Q: 0.3758389353752136 , fixed Q: 1.447317123413086
Online Q: 0.3637346923351288 , fixed Q: 1.4815523624420166
Online Q: 0.35663604736328125 , fixed Q: 1.4062304496765137
Online Q: 0.3581184148788452 , fixed Q: 1.5742368698120117
Online Q: 0.36311399936676025 , fixed Q: 1.4665870666503906
Online Q: 0.3643372058868408 , fixed Q: 1.4207336902618408
Online Q: 0.36755308508872986 , fixed Q: 1.533608078956604
Online Q: 0.3637855350971222 , fixed Q: 1.4623792171478271
Online Q: 0.3665983974933624 , fixed Q: 1.5353461503982544
Online Q: 0.3695206642150879 , fixed Q: 1.4142857789993286
Online Q: 0.3604658246040344 , fixed Q: 1.3977363109588623
Online Q: 0.3520365357398987 , fixed Q: 1.5450921058654785
Online Q: 0.3648914694786072 , fixed Q: 1.4994419813156128
Online Q: 0.35298800468444824 , fixed Q: 1.4511151313781738
Online Q: 0.3643788695335388 , fixed Q: 1.6125357151031494
Online Q: 0.3652127683162689 , fixed Q: 1.435835599899292
Online Q: 0.35958003997802734 , fixed Q: 1.413720726966858
start evaluate
------------------------------------------------------------
Num steps: 450000  return: -21.0
------------------------------------------------------------
Online Q: 0.37161993980407715 , fixed Q: 1.4812138080596924
Online Q: 0.3699987232685089 , fixed Q: 1.4937653541564941
Online Q: 0.3650529086589813 , fixed Q: 1.3238794803619385
Online Q: 0.3717813491821289 , fixed Q: 1.365466833114624
Online Q: 0.36959773302078247 , fixed Q: 1.410003900527954
Online Q: 0.37378451228141785 , fixed Q: 1.4691517353057861
Online Q: 0.3752967119216919 , fixed Q: 1.468099594116211
Online Q: 0.37414368987083435 , fixed Q: 1.5310291051864624
Online Q: 0.36499398946762085 , fixed Q: 1.4440200328826904
Online Q: 0.36839163303375244 , fixed Q: 1.4405381679534912
Online Q: 0.36444708704948425 , fixed Q: 1.5600254535675049
Online Q: 0.3704436421394348 , fixed Q: 1.5638456344604492
Online Q: 0.3632127344608307 , fixed Q: 1.5056374073028564
Online Q: 0.3596630394458771 , fixed Q: 1.445664882659912
Online Q: 0.38202011585235596 , fixed Q: 1.5339481830596924
Online Q: 0.3756706714630127 , fixed Q: 1.5477361679077148
Online Q: 0.37262415885925293 , fixed Q: 1.5177699327468872
Online Q: 0.38746362924575806 , fixed Q: 1.5483427047729492
Online Q: 0.362251341342926 , fixed Q: 1.4703783988952637
Online Q: 0.3735944628715515 , fixed Q: 1.4555686712265015
Online Q: 0.35781532526016235 , fixed Q: 1.4371562004089355
Online Q: 0.3702477216720581 , fixed Q: 1.4086017608642578
Online Q: 0.3606511950492859 , fixed Q: 1.4371010065078735
Online Q: 0.3618946373462677 , fixed Q: 1.3817875385284424
Online Q: 0.3694995641708374 , fixed Q: 1.3924040794372559
Online Q: 0.3733299672603607 , fixed Q: 1.4677793979644775
Online Q: 0.3637707829475403 , fixed Q: 1.458911657333374
Online Q: 0.3696557879447937 , fixed Q: 1.4256588220596313
Online Q: 0.36494141817092896 , fixed Q: 1.4883317947387695
Online Q: 0.37507015466690063 , fixed Q: 1.5143887996673584
Online Q: 0.3640315532684326 , fixed Q: 1.357750654220581
Online Q: 0.3695143461227417 , fixed Q: 1.449627161026001
Online Q: 0.3693397045135498 , fixed Q: 1.5396544933319092
Online Q: 0.37315645813941956 , fixed Q: 1.4757485389709473
Online Q: 0.3534511923789978 , fixed Q: 1.4473458528518677
Online Q: 0.3683156371116638 , fixed Q: 1.5059114694595337
Online Q: 0.37609297037124634 , fixed Q: 1.462324619293213
Online Q: 0.3723919093608856 , fixed Q: 1.4199151992797852
Online Q: 0.36956894397735596 , fixed Q: 1.5097391605377197
Online Q: 0.3838759660720825 , fixed Q: 1.4449515342712402
Online Q: 0.37491101026535034 , fixed Q: 1.4687139987945557
Online Q: 0.3614630699157715 , fixed Q: 1.5000038146972656
Online Q: 0.377496600151062 , fixed Q: 1.3845486640930176
Online Q: 0.36519408226013184 , fixed Q: 1.449460744857788
Online Q: 0.36704832315444946 , fixed Q: 1.544424057006836
Online Q: 0.364845871925354 , fixed Q: 1.4683787822723389
Online Q: 0.3722202777862549 , fixed Q: 1.428638219833374
Online Q: 0.3692377805709839 , fixed Q: 1.531658411026001
Online Q: 0.3689163327217102 , fixed Q: 1.508939266204834
Online Q: 0.37297573685646057 , fixed Q: 1.4279987812042236
start evaluate
------------------------------------------------------------
Num steps: 455000  return: -21.0
------------------------------------------------------------
Online Q: 0.3660390079021454 , fixed Q: 1.4890539646148682
Online Q: 0.3897581398487091 , fixed Q: 1.599348545074463
Online Q: 0.38119280338287354 , fixed Q: 1.3175848722457886
Online Q: 0.3599461019039154 , fixed Q: 1.5022052526474
Online Q: 0.3758898377418518 , fixed Q: 1.4726636409759521
Online Q: 0.3616056442260742 , fixed Q: 1.514607310295105
Online Q: 0.36336833238601685 , fixed Q: 1.5627377033233643
Online Q: 0.3669160306453705 , fixed Q: 1.453460693359375
Online Q: 0.3700599670410156 , fixed Q: 1.3787705898284912
Online Q: 0.3715067505836487 , fixed Q: 1.422654151916504
Online Q: 0.3845059275627136 , fixed Q: 1.3744724988937378
Online Q: 0.35680875182151794 , fixed Q: 1.4583661556243896
Online Q: 0.3769187331199646 , fixed Q: 1.5616917610168457
Online Q: 0.3780045211315155 , fixed Q: 1.4811594486236572
Online Q: 0.3717474937438965 , fixed Q: 1.5901517868041992
Online Q: 0.3633146584033966 , fixed Q: 1.502751350402832
Online Q: 0.3678584098815918 , fixed Q: 1.4340531826019287
Online Q: 0.37819910049438477 , fixed Q: 1.4522159099578857
Online Q: 0.3713642358779907 , fixed Q: 1.5660037994384766
Online Q: 0.36945444345474243 , fixed Q: 1.5502779483795166
Online Q: 0.3668740391731262 , fixed Q: 1.4686510562896729
Online Q: 0.3675534129142761 , fixed Q: 1.3599886894226074
